SnapShotId,CommentType,CourseId,UserId,Skip,Size,SkipThread,SizeThread
69397,Course,7878,59453,0,4,0,5
83550,Course,9293,55837,0,2,0,2
6567,Course,1594,76100,3,5,0,8
42345,Course,5173,92001,1,5,0,3
103635,Course,11302,97420,3,9,0,6
11405,Course,2079,90724,1,6,0,8
96473,Course,10585,76497,0,5,0,6
86492,Course,9587,74297,1,10,0,2
99739,Course,10912,95978,1,9,0,6
33627,Course,4301,52155,3,6,0,10
87860,Course,9724,55594,0,2,0,5
68056,Course,7744,64601,1,8,0,10
78406,Course,8779,87876,2,5,0,3
49783,Course,5916,87292,1,3,0,10
73381,Course,8276,55182,2,2,0,9
40283,Course,4966,87690,1,9,1,4
75046,Course,8443,68731,0,8,0,3
69390,Course,7877,64865,3,10,0,6
51087,Course,6047,71613,2,3,0,9
28472,Course,3785,65800,1,4,1,10
19302,Course,2868,77036,0,7,0,4
20581,Course,2996,89111,2,3,0,6
72267,Course,8165,78690,2,6,0,5
61444,Course,7083,63691,2,8,0,10
30201,Course,3958,93797,3,9,0,4
41561,Course,5094,64794,2,10,0,8
96794,Course,10618,97969,1,4,0,10
67719,Course,7710,53419,1,6,0,2
28903,Course,3828,71108,2,8,1,2
86223,Course,9560,94862,3,2,0,3
29814,Course,3920,76778,2,7,0,3
39982,Course,4936,77027,3,3,0,6
103787,Course,11317,58461,2,10,0,8
43124,Course,5251,80226,2,5,0,9
3499,Course,1288,74522,0,4,0,10
5053,Course,1443,61366,3,9,0,10
97910,Course,10729,91495,0,3,1,9
21612,Course,3099,96791,3,4,1,5
87213,Course,9659,88706,2,2,0,3
91319,Course,10070,61326,3,3,0,3
19250,Course,2863,66902,0,10,0,7
41094,Course,5048,78204,2,8,0,3
12921,Course,2230,91219,1,6,0,4
60842,Course,7022,57132,1,9,0,3
69026,Course,7841,52612,1,4,0,10
50066,Course,5945,72824,2,3,0,2
45686,Course,5507,67176,1,6,0,7
97430,Course,10681,98442,3,3,0,9
60284,Course,6967,51793,0,6,0,9
83573,Course,9295,75874,2,3,0,7
84857,Course,9424,75919,0,5,0,3
4790,Course,1417,67047,3,10,0,6
23607,Course,3299,76316,2,8,1,2
57093,Course,6647,75793,0,6,0,6
82236,Course,9162,69614,0,9,0,9
24744,Course,3413,82009,1,8,0,8
84374,Course,9376,54682,0,9,0,4
61586,Course,7097,63106,3,3,0,8
54200,Course,6358,75684,2,3,0,5
66467,Course,7585,76810,1,4,0,3
58295,Course,6768,61578,1,2,0,8
97623,Course,10700,56778,2,7,1,7
16242,Course,2562,98348,3,4,0,8
38573,Course,4795,97320,0,6,0,10
47551,Course,5693,52568,1,10,0,6
15528,Course,2491,60501,1,3,0,5
32354,Course,4174,96930,1,4,0,4
59912,Course,6929,75091,2,3,0,9
91277,Course,10066,61916,0,7,1,7
28135,Course,3752,85739,3,5,1,5
19274,Course,2866,64019,1,9,0,9
104952,Course,11433,72528,3,7,1,5
58767,Course,6815,72926,1,4,0,9
27247,Course,3663,66334,3,3,0,9
56276,Course,6566,77947,0,5,1,8
72583,Course,8196,68052,0,8,0,9
38826,Course,4821,60655,1,8,1,7
42683,Course,5206,88914,0,8,0,2
82033,Course,9141,97218,0,3,0,5
62589,Course,7197,98220,3,5,0,2
66774,Course,7616,91770,3,4,0,4
6646,Course,1602,78680,3,2,0,6
869,Course,1025,61542,3,6,1,7
78888,Course,8827,95167,3,6,0,6
47383,Course,5676,64282,0,6,0,8
21878,Course,3126,64179,0,7,0,7
77369,Course,8675,56387,2,5,0,6
85004,Course,9439,95832,0,5,0,5
97528,Course,10691,67424,0,4,1,3
64199,Course,7358,98017,1,3,0,6
17058,Course,2644,53717,3,4,0,7
106352,Course,11573,58161,3,2,0,5
6844,Course,1622,82260,2,6,0,7
25987,Course,3537,60077,0,5,0,10
66963,Course,7634,86781,0,9,0,4
96535,Course,10592,73146,2,9,0,5
42005,Course,5139,92179,0,7,0,2
88071,Course,9745,51175,1,9,0,2
62360,Course,7174,62765,2,3,0,8
93983,Course,10336,57205,3,8,0,9
40028,Course,4941,71484,3,3,0,6
99093,Course,10847,73712,2,5,0,6
74599,Course,8398,59776,0,10,0,8
34998,Course,4438,90922,1,6,0,9
18683,Course,2806,75172,1,9,0,10
57783,Course,6716,67766,1,4,0,2
105391,Course,11477,73469,2,9,0,4
15869,Course,2525,58272,2,6,0,8
36215,Course,4560,90003,2,9,0,6
91104,Course,10049,80996,3,6,0,10
103305,Course,11269,97485,3,3,0,3
74106,Course,8349,61597,0,5,1,2
83537,Course,9292,58655,1,5,0,10
104194,Course,11358,79269,1,9,1,7
11366,Course,2075,80091,2,9,1,8
32686,Course,4207,65726,1,7,0,5
